datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000018,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000019,       1,      12,     858,       0,     654,   39344,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000019,       2,     656,   39464,       0,      10,     708,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000019,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000001b,       1, 2284880,1238057691,       0,      88,    5057,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000001b,       2,      11,     768,       0,     650,   39118,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000001b,       3,      82,    4697,       0, 2284877,1238057511,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000001b,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000016,       1,     647,   38924,       0,       8,     588,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000016,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000015,       1,     656,   39464,       0,       9,     678,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000015,       2,       8,     588,       0,     652,   39224,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000015,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000001d,       1,     656,   39478,       0,       8,     588,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000001d,       2,     656,   39464,       0,      12,     828,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000001d,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000006,       1, 2284888,1238058181,       0,      95,    5487,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000006,       2,      14,     958,       0,     657,   39534,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000006,       3,      12,     828,       0,     655,   39414,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000006,       4,      88,    5067,       0, 2284887,1238058111,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000006,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000d,       1,     657,   39524,       0,      13,     908,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000d,       2,      11,     768,       0,     657,   39544,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000d,       3,       9,     658,       0,     660,   39724,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000d,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000b,       1,     657,   39524,       0,      12,     828,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000b,       2,      15,    1018,       0,     651,   39164,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000b,       3,      10,     718,       0,     654,   39344,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000b,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000001b,       1, 2284885,1238057991,       0,      88,    5057,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000001b,       2,      11,     768,       0,     655,   39418,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000001b,       3,      82,    4697,       0, 2284882,1238057811,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000001b,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000e,       1,     660,   39724,       0,       9,     658,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000e,       2,       8,     588,       0,     657,   39534,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000e,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000010,       1,     657,   39544,       0,      11,     768,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000010,       2,       9,     648,       0,     654,   39364,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000010,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000017,       1,     657,   39524,       0,      14,     978,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000017,       2,      12,     828,       0,     656,   39464,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000017,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000016,       1,     652,   39224,       0,       8,     588,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000016,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000012,       1,     659,   39654,       0,       7,     528,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000012,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000c,       1,     654,   39344,       0,      10,     718,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000c,       2,      13,     908,       0,     657,   39524,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000c,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000002,       1,     660,   39708,       0,      17,    1124,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000002,       2,      17,    1134,       0,     659,   39648,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000002,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000011,       1,     654,   39364,       0,       9,     648,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000011,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000001a,       1, 2284886,1238058061,       0,      85,    4877,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000001a,       2,      88,    5057,       0, 2284885,1238057991,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000001a,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000001c,       1,     655,   39418,       0,      11,     768,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000001c,       2,       8,     588,       0,     656,   39478,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000001c,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000007,       1,     655,   39414,       0,       9,     658,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000007,       2,     657,   39534,       0,      14,     958,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000007,       3,       7,     528,       0,     659,   39654,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000007,       4,       7,     528,       0,     659,   39654,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000007,       5,       7,     528,       0,     659,   39644,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000007,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000009,       1,     656,   39464,       0,       8,     588,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000009,       2,       9,     678,       0,     656,   39464,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000009,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000019,       1,      12,     858,       0,     659,   39644,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000019,       2,     661,   39764,       0,      10,     708,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000019,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000f,       1,     657,   39534,       0,       8,     588,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000f,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000004,       1,     659,   39644,       0,       9,     648,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000004,       2,       9,     658,       0,     655,   39414,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000004,       3,       8,     598,       0,     654,   39344,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000004,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000018,       1,      14,     978,       0,     657,   39524,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000018,       2,     659,   39644,       0,      12,     858,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000018,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000001,       1,      17,    1124,       0,     660,   39708,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000001,       2,      12,     828,       0,     657,   39524,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000001,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000014,       1,     659,   39644,       0,       7,     528,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000014,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000003,       1,     659,   39648,       0,      17,    1134,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000003,       2,      95,    5487,       0, 2284888,1238058181,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000003,       3,       9,     648,       0,     659,   39644,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000003,       4,     651,   39164,       0,      15,    1018,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000003,       5, 2284234,1238018931,       0,     733,   43767,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000003,       6,       6,     468,       0,     659,   39654,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000003,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000013,       1,     659,   39654,       0,       7,     528,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000013,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000a,       1, 2284887,1238058111,       0,      88,    5067,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000a,       2,      85,    4877,       0, 2284886,1238058061,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000a,       3,      10,     708,       0,     661,   39764,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000a,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000005,       1,     654,   39344,       0,       8,     598,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000005,       2,     651,   39164,       0,      11,     768,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000005,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000008,       1,     655,   39414,       0,      12,     828,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000008,       2,      11,     768,       0,     651,   39164,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000008,       3,       8,     588,       0,     656,   39464,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000008,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000010,       1,     662,   39844,       0,      11,     768,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000010,       2,       9,     648,       0,     659,   39664,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000010,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000003,       1,     664,   39948,       0,      17,    1134,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000003,       2,      95,    5487,       0, 2284893,1238058481,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000003,       3,       9,     648,       0,     664,   39944,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000003,       4,     656,   39464,       0,      15,    1018,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000003,       5, 2284234,1238018931,       0,     738,   44067,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000003,       6,       6,     468,       0,     664,   39954,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000003,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000012,       1,     664,   39954,       0,       7,     528,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000012,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000009,       1,     661,   39764,       0,       8,     588,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000009,       2,       9,     678,       0,     661,   39764,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000009,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000c,       1,     659,   39644,       0,      10,     718,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000c,       2,      13,     908,       0,     662,   39824,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000c,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000019,       1,      12,     858,       0,     664,   39944,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000019,       2,     666,   40064,       0,      10,     708,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000019,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000001a,       1, 2284891,1238058361,       0,      85,    4877,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000001a,       2,      88,    5057,       0, 2284890,1238058291,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000001a,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000015,       1,     661,   39764,       0,       9,     678,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000015,       2,       8,     588,       0,     657,   39524,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000015,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000004,       1,     664,   39944,       0,       9,     648,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000004,       2,       9,     658,       0,     660,   39714,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000004,       3,       8,     598,       0,     659,   39644,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000004,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000006,       1, 2284893,1238058481,       0,      95,    5487,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000006,       2,      14,     958,       0,     662,   39834,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000006,       3,      12,     828,       0,     660,   39714,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000006,       4,      88,    5067,       0, 2284892,1238058411,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000006,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000008,       1,     660,   39714,       0,      12,     828,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000008,       2,      11,     768,       0,     656,   39464,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000008,       3,       8,     588,       0,     661,   39764,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000008,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000f,       1,     662,   39834,       0,       8,     588,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000f,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000a,       1, 2284892,1238058411,       0,      88,    5067,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000a,       2,      85,    4877,       0, 2284891,1238058361,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000a,       3,      10,     708,       0,     666,   40064,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000a,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000005,       1,     659,   39644,       0,       8,     598,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000005,       2,     656,   39464,       0,      11,     768,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000005,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000016,       1,     657,   39524,       0,       8,     588,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000016,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000d,       1,     662,   39824,       0,      13,     908,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000d,       2,      11,     768,       0,     662,   39844,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000d,       3,       9,     658,       0,     665,   40024,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000d,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000002,       1,     665,   40008,       0,      17,    1124,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000002,       2,      17,    1134,       0,     664,   39948,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000002,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000011,       1,     659,   39664,       0,       9,     648,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000011,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000b,       1,     662,   39824,       0,      12,     828,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000b,       2,      15,    1018,       0,     656,   39464,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000b,       3,      10,     718,       0,     659,   39644,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000b,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000017,       1,     662,   39824,       0,      14,     978,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000017,       2,      12,     828,       0,     661,   39764,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000017,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000014,       1,     664,   39944,       0,       7,     528,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000014,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000001,       1,      17,    1124,       0,     665,   40008,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000001,       2,      12,     828,       0,     662,   39824,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000001,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000001d,       1,     661,   39778,       0,       8,     588,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000001d,       2,     661,   39764,       0,      12,     828,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000001d,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000013,       1,     664,   39954,       0,       7,     528,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000013,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000e,       1,     665,   40024,       0,       9,     658,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000e,       2,       8,     588,       0,     662,   39834,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
000000000000000e,fffffffe,       0,       0,       0,       0,       0,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000007,       1,     660,   39714,       0,       9,     658,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
0000000000000007,       2,     662,   39834,       0,      14,     958,       0
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error
