sep=,
datapath,port,rx-pkts,rx-bytes,rx-error,tx-pkts,tx-bytes,tx-error,duration-sec,duration-nsec
000000000000001b,       3,     688,   30134,       0,   14652, 1703472,       0,1004,98000000
000000000000001b,fffffffe,       0,       0,       0,    2732,  595174,       0,1004,98000000
0000000000000018,       1,    1802,  343067,       0,     894,   75466,       0,1004,642000000
0000000000000018,       2,     908,   79972,       0,    1772,  335533,       0,1004,634000000
0000000000000018,fffffffe,       0,       0,       0,    1456,  327661,       0,1004,470000000
0000000000000019,       1,    1817,  350641,       0,     860,   63556,       0,1004,242000000
0000000000000019,       2,    8988, 1679048,       0,      80,    4716,       0,1004,291000000
0000000000000019,fffffffe,       0,       0,       0,    1301,  309351,       0,1004,243000000
000000000000001d,       1,    1792,  324847,       0,     961,   98098,       0,1004,32000000
000000000000001d,       2,     974,  102826,       0,    1733,  317043,       0,1004,11000000
000000000000001d,fffffffe,       0,       0,       0,    1628,  342501,       0,1004,14000000
000000000000001a,       1,   14176, 2046272,       0,    1411,  117412,       0,1004,155000000
000000000000001a,       2,    1480,  137620,       0,   13276, 1554628,       0,1004,157000000
000000000000001a,fffffffe,       0,       0,       0,    3114,  574763,       0,1004,138000000
000000000000000f,       1,    5848,  594218,       0,     298,   17880,       0,1005,477000000
000000000000000f,fffffffe,       0,       0,       0,    5641,  576526,       0,1005,454000000
0000000000000013,       1,    8208, 1099774,       0,     442,   26520,       0,1005,246000000
0000000000000013,fffffffe,       0,       0,       0,    6932,  999162,       0,1005,222000000
0000000000000012,       1,    8346, 1107702,       0,       5,     300,       0,1005,341000000
0000000000000012,fffffffe,       0,       0,       0,    7020, 1005750,       0,1005,300000000
000000000000000e,       1,    5841,  586578,       0,     329,   27918,       0,1005,523000000
000000000000000e,       2,     344,   33612,       0,    5801,  578144,       0,1005,522000000
000000000000000e,fffffffe,       0,       0,       0,    5655,  577562,       0,1005,500000000
0000000000000011,       1,    6116,  611412,       0,       2,     120,       0,1005,358000000
0000000000000011,fffffffe,       0,       0,       0,    5643,  576674,       0,1005,360000000
0000000000000010,       1,    6114,  605496,       0,      35,    9714,       0,1005,400000000
0000000000000010,       2,      49,   16194,       0,    6073,  596438,       0,1005,422000000
0000000000000010,fffffffe,       0,       0,       0,    5660,  579272,       0,1005,402000000
0000000000000014,       1,    8356, 1109218,       0,       3,     180,       0,1005,133000000
0000000000000014,fffffffe,       0,       0,       0,    7013, 1005993,       0,1004,989000000
0000000000000009,       1,    8467, 1109646,       0,     113,   23700,       0,1005,962000000
0000000000000009,       2,      85,   26532,       0,    7792, 1052640,       0,1005,963000000
0000000000000009,fffffffe,       0,       0,       0,    7411, 1046700,       0,1005,933000000
0000000000000015,       1,    7844, 1070424,       0,      43,   12168,       0,1004,952000000
0000000000000015,       2,      50,   16536,       0,    7595, 1046980,       0,1004,908000000
0000000000000015,fffffffe,       0,       0,       0,    7188, 1032148,       0,1004,910000000
0000000000000016,       1,    7641, 1062712,       0,       2,     120,       0,1004,876000000
0000000000000016,fffffffe,       0,       0,       0,    7160, 1029004,       0,1004,852000000
000000000000000d,       1,    5761,  561288,       0,     429,   55914,       0,1005,589000000
000000000000000d,       2,      85,   26814,       0,    6069,  589034,       0,1005,614000000
000000000000000d,       3,     378,   44676,       0,    5798,  570800,       0,1005,589000000
000000000000000d,fffffffe,       0,       0,       0,    5669,  579134,       0,1005,591000000
000000000000000c,       1,    6192,  585676,       0,     470,   65424,       0,1005,663000000
000000000000000c,       2,     477,   72330,       0,    5715,  545556,       0,1005,662000000
000000000000000c,fffffffe,       0,       0,       0,    5694,  581520,       0,1005,642000000
0000000000000003,       1,      64,   10608,       0,    8760, 3508226,       0,339,938000000
0000000000000003,       2,     227,   29984,       0,  624480,49850072,       0,339,938000000
0000000000000003,       3,     119,   23596,       0,    8805, 3543454,       0,339,937000000
0000000000000003,       4,      85,   15816,       0,    8845, 3567904,       0,339,937000000
0000000000000003,       5,   41911,28090812,       0,    3601,  274014,       0,339,937000000
0000000000000003,       6, 2159499,159797806,       0,    5452, 3328360,       0,339,937000000
0000000000000003,fffffffe,       0,       0,       0,    8740, 3574884,       0,339,939000000
0000000000000004,       1,   13935, 3930578,       0,    2662,  204142,       0,804,543000000
0000000000000004,       2,    4167,  785566,       0,    3619,  266632,       0,804,567000000
0000000000000004,       3,    2248,  181282,       0,    4770,  631588,       0,804,543000000
0000000000000004,fffffffe,       0,       0,       0,    5372,  684206,       0,804,544000000
0000000000000002,       1,    2366,  218020,       0,    3526,  368750,       0,885,639000000
0000000000000002,       2,   14832, 3964558,       0,    1521,  144292,       0,885,638000000
0000000000000002,fffffffe,       0,       0,       0,    4631,  488110,       0,885,612000000
000000000000001c,       1,    2668,  560588,       0,    1516,  140986,       0,1014,133000000
000000000000001c,       2,    1012,  115540,       0,    1769,  313471,       0,1014,133000000
000000000000001c,fffffffe,       0,       0,       0,    1458,  332881,       0,1014,151000000
0000000000000018,       1,    1826,  348065,       0,     895,   75808,       0,1014,710000000
0000000000000018,       2,     909,   80314,       0,    1799,  341257,       0,1014,702000000
0000000000000018,fffffffe,       0,       0,       0,    1479,  333427,       0,1014,538000000
000000000000000a,       1,   18445, 2604396,       0,    1211,  115832,       0,1016,40000000
000000000000000a,       2,    1479,  137158,       0,   14238, 2038264,       0,1016,40000000
000000000000000a,       3,     125,   20106,       0,    8961, 1666304,       0,1016,39000000
000000000000000a,fffffffe,       0,       0,       0,    7981, 1605884,       0,1015,973000000
0000000000000017,       1,     944,   92566,       0,    1776,  330965,       0,1014,939000000
0000000000000017,       2,    1801,  337089,       0,     931,   88120,       0,1014,766000000
0000000000000017,fffffffe,       0,       0,       0,    1687,  349891,       0,1014,771000000
000000000000001a,       1,   14288, 2055364,       0,    1433,  121426,       0,1014,290000000
000000000000001a,       2,    1502,  141634,       0,   13389, 1564062,       0,1014,292000000
000000000000001a,fffffffe,       0,       0,       0,    3135,  579845,       0,1014,273000000
000000000000001b,       1,   13436, 1580136,       0,    1451,  124192,       0,1014,226000000
000000000000001b,       2,    1565,  157744,       0,    2618,  543488,       0,1014,227000000
000000000000001b,       3,     696,   30470,       0,   14779, 1716284,       0,1014,240000000
000000000000001b,fffffffe,       0,       0,       0,    2752,  599914,       0,1014,240000000
000000000000001d,       1,    1814,  328861,       0,     966,   99808,       0,1014,155000000
000000000000001d,       2,     978,  104194,       0,    1753,  320673,       0,1014,134000000
000000000000001d,fffffffe,       0,       0,       0,    1648,  347541,       0,1014,137000000
0000000000000019,       1,    1845,  356989,       0,     860,   63556,       0,1014,309000000
0000000000000019,       2,    9012, 1683746,       0,      80,    4716,       0,1014,358000000
0000000000000019,fffffffe,       0,       0,       0,    1325,  315159,       0,1014,310000000
0000000000000013,       1,    8307, 1107368,       0,     447,   26820,       0,1015,388000000
0000000000000013,fffffffe,       0,       0,       0,    7030, 1006682,       0,1015,364000000
0000000000000009,       1,    8575, 1117836,       0,     121,   25026,       0,1016,93000000
0000000000000009,       2,      87,   27216,       0,    7891, 1060136,       0,1016,94000000
0000000000000009,fffffffe,       0,       0,       0,    7511, 1055172,       0,1016,64000000
000000000000000f,       1,    5949,  604104,       0,     303,   18180,       0,1015,561000000
000000000000000f,fffffffe,       0,       0,       0,    5738,  585848,       0,1015,538000000
0000000000000014,       1,    8460, 1117112,       0,       3,     180,       0,1015,268000000
0000000000000014,fffffffe,       0,       0,       0,    7114, 1013735,       0,1015,124000000
0000000000000012,       1,    8454, 1116160,       0,       5,     300,       0,1015,483000000
0000000000000012,fffffffe,       0,       0,       0,    7121, 1013760,       0,1015,442000000
000000000000000e,       1,    5943,  595466,       0,     336,   28902,       0,1015,664000000
000000000000000e,       2,     350,   34254,       0,    5900,  587346,       0,1015,663000000
000000000000000e,fffffffe,       0,       0,       0,    5756,  587448,       0,1015,641000000
0000000000000011,       1,    6224,  621746,       0,       2,     120,       0,1015,500000000
0000000000000011,fffffffe,       0,       0,       0,    5744,  586292,       0,1015,502000000
0000000000000005,       1,    5585,  706586,       0,    2672,  205422,       0,895,519000000
0000000000000005,       2,    4841,  854444,       0,    3528,  260856,       0,895,536000000
0000000000000005,fffffffe,       0,       0,       0,    6730,  979650,       0,895,520000000
0000000000000010,       1,    6221,  614684,       0,      35,    9714,       0,1015,543000000
0000000000000010,       2,      50,   16536,       0,    6179,  606356,       0,1015,565000000
0000000000000010,fffffffe,       0,       0,       0,    5761,  588890,       0,1015,545000000
0000000000000015,       1,    7945, 1078604,       0,      44,   12510,       0,1015,89000000
0000000000000015,       2,      52,   17220,       0,    7700, 1055484,       0,1015,45000000
0000000000000015,fffffffe,       0,       0,       0,    7289, 1040694,       0,1015,47000000
0000000000000016,       1,    7747, 1071558,       0,       2,     120,       0,1015,7000000
0000000000000016,fffffffe,       0,       0,       0,    7261, 1037550,       0,1014,983000000
000000000000000d,       1,    5856,  568854,       0,     439,   57924,       0,1015,725000000
000000000000000d,       2,      85,   26814,       0,    6172,  597926,       0,1015,750000000
000000000000000d,       3,     387,   46344,       0,    5895,  579050,       0,1015,725000000
000000000000000d,fffffffe,       0,       0,       0,    5769,  588410,       0,1015,727000000
0000000000000001,       1,    3994,  415174,       0,    2661,  227524,       0,926,46000000
0000000000000001,       2,    4123,  447262,       0,    2653,  204698,       0,926,46000000
0000000000000001,fffffffe,       0,       0,       0,    5553,  563302,       0,926,13000000
000000000000000c,       1,    6296,  593372,       0,     483,   68460,       0,1015,754000000
000000000000000c,       2,     487,   74340,       0,    5809,  552780,       0,1015,753000000
000000000000000c,fffffffe,       0,       0,       0,    5796,  591480,       0,1015,733000000
000000000000000b,       1,    2381,  196362,       0,    3634,  399818,       0,884,918000000
000000000000000b,       2,   14939, 4027440,       0,    1626,  156676,       0,884,911000000
000000000000000b,       3,     451,   75000,       0,    4539,  452098,       0,884,906000000
000000000000000b,fffffffe,       0,       0,       0,    4484,  479944,       0,884,867000000
0000000000000003,       1,      69,   10908,       0,    8943, 3521698,       0,349,966000000
0000000000000003,       2,     232,   30284,       0,  624663,49863544,       0,349,966000000
0000000000000003,       3,     205,   29890,       0,    8988, 3556926,       0,349,965000000
0000000000000003,       4,      89,   16056,       0,    9028, 3581376,       0,349,965000000
0000000000000003,       5,   41921,28091232,       0,    3784,  287486,       0,349,965000000
0000000000000003,       6, 2159509,159798226,       0,    5457, 3328660,       0,349,965000000
0000000000000003,fffffffe,       0,       0,       0,    8918, 3588056,       0,349,967000000
000000000000000a,       1,   18500, 2608678,       0,    1226,  118034,       0,1026,758000000
000000000000000a,       2,    1495,  139402,       0,   14289, 2042306,       0,1026,758000000
000000000000000a,       3,     125,   20106,       0,    8977, 1668848,       0,1026,757000000
000000000000000a,fffffffe,       0,       0,       0,    7993, 1608188,       0,1026,691000000
000000000000001c,       1,    2679,  562250,       0,    1523,  142252,       0,1024,918000000
000000000000001c,       2,    1014,  116224,       0,    1783,  315031,       0,1024,918000000
000000000000001c,fffffffe,       0,       0,       0,    1471,  335227,       0,1024,936000000
0000000000000018,       1,    1843,  350951,       0,     896,   76150,       0,1025,454000000
0000000000000018,       2,     910,   80656,       0,    1813,  343417,       0,1025,446000000
0000000000000018,fffffffe,       0,       0,       0,    1490,  335689,       0,1025,282000000
0000000000000015,       1,    7961, 1080000,       0,      45,   12852,       0,1025,815000000
0000000000000015,       2,      53,   17562,       0,    7728, 1058036,       0,1025,771000000
0000000000000015,fffffffe,       0,       0,       0,    7314, 1043348,       0,1025,773000000
0000000000000016,       1,    7777, 1074512,       0,       2,     120,       0,1025,741000000
0000000000000016,fffffffe,       0,       0,       0,    7304, 1041804,       0,1025,717000000
0000000000000009,       1,    8631, 1122178,       0,     122,   25368,       0,1026,817000000
0000000000000009,       2,      89,   27900,       0,    7906, 1061190,       0,1026,818000000
0000000000000009,fffffffe,       0,       0,       0,    7523, 1056328,       0,1026,788000000
000000000000001b,       1,   13493, 1585694,       0,    1466,  126094,       0,1024,975000000
000000000000001b,       2,    1574,  159412,       0,    2628,  544808,       0,1024,976000000
000000000000001b,       3,     705,   30848,       0,   14842, 1722766,       0,1024,989000000
000000000000001b,fffffffe,       0,       0,       0,    2766,  602602,       0,1024,989000000
000000000000001d,       1,    1831,  331165,       0,     967,  100150,       0,1024,899000000
000000000000001d,       2,     979,  104536,       0,    1769,  322917,       0,1024,878000000
000000000000001d,fffffffe,       0,       0,       0,    1661,  349887,       0,1024,881000000
000000000000001a,       1,   14342, 2059896,       0,    1448,  123328,       0,1025,48000000
000000000000001a,       2,    1520,  144280,       0,   13444, 1568936,       0,1025,50000000
000000000000001a,fffffffe,       0,       0,       0,    3149,  582533,       0,1025,31000000
0000000000000019,       1,    1862,  359893,       0,     860,   63556,       0,1025,58000000
0000000000000019,       2,    9030, 1686674,       0,      80,    4716,       0,1025,107000000
0000000000000019,fffffffe,       0,       0,       0,    1337,  317763,       0,1025,59000000
0000000000000017,       1,     946,   93250,       0,    1793,  333851,       0,1025,683000000
0000000000000017,       2,    1820,  339777,       0,     931,   88120,       0,1025,510000000
0000000000000017,fffffffe,       0,       0,       0,    1700,  352537,       0,1025,515000000
0000000000000007,       1,    3178,  245266,       0,    3734,  738162,       0,753,683000000
0000000000000007,       2,    9575, 1173862,       0,    1930,  149898,       0,753,682000000
0000000000000007,       3,      50,   15972,       0,    5348,  859540,       0,753,849000000
0000000000000007,       4,     387,   35628,       0,    5252,  853808,       0,753,687000000
0000000000000007,       5,      48,   15852,       0,    5350,  859124,       0,753,848000000
0000000000000007,fffffffe,       0,       0,       0,    5031,  842804,       0,753,689000000
000000000000000f,       1,    5996,  608386,       0,     307,   18420,       0,1026,344000000
000000000000000f,fffffffe,       0,       0,       0,    5786,  590204,       0,1026,321000000
0000000000000011,       1,    6274,  626194,       0,       2,     120,       0,1026,244000000
0000000000000011,fffffffe,       0,       0,       0,    5790,  590768,       0,1026,246000000
0000000000000013,       1,    8356, 1110994,       0,     451,   27060,       0,1026,137000000
0000000000000013,fffffffe,       0,       0,       0,    7075, 1010012,       0,1026,113000000
0000000000000014,       1,    8514, 1121038,       0,       3,     180,       0,1026,1000000
0000000000000014,fffffffe,       0,       0,       0,    7161, 1017213,       0,1025,857000000
0000000000000010,       1,    6273,  619280,       0,      36,   10056,       0,1026,287000000
0000000000000010,       2,      51,   16878,       0,    6228,  610462,       0,1026,309000000
0000000000000010,fffffffe,       0,       0,       0,    5807,  593098,       0,1026,289000000
000000000000000e,       1,    5991,  599822,       0,     341,   29484,       0,1026,414000000
000000000000000e,       2,     356,   34896,       0,    5946,  591286,       0,1026,413000000
000000000000000e,fffffffe,       0,       0,       0,    5803,  591730,       0,1026,391000000
0000000000000012,       1,    8509, 1120428,       0,       5,     300,       0,1026,232000000
0000000000000012,fffffffe,       0,       0,       0,    7168, 1017506,       0,1026,191000000
0000000000000008,       1,    9955, 1202872,       0,    1854,  147180,       0,784,172000000
0000000000000008,       2,    2807,  218146,       0,    3937,  761820,       0,784,170000000
0000000000000008,       3,     112,   35202,       0,    5682,  881592,       0,784,172000000
0000000000000008,fffffffe,       0,       0,       0,    5374,  873546,       0,784,40000000
000000000000000d,       1,    5903,  572868,       0,     446,   59190,       0,1026,458000000
000000000000000d,       2,      87,   27498,       0,    6221,  601764,       0,1026,483000000
000000000000000d,       3,     393,   47268,       0,    5941,  582990,       0,1026,458000000
000000000000000d,fffffffe,       0,       0,       0,    5816,  592692,       0,1026,460000000
000000000000000c,       1,    6348,  597756,       0,     488,   69042,       0,1026,561000000
000000000000000c,       2,     496,   76008,       0,    5855,  556452,       0,1026,560000000
000000000000000c,fffffffe,       0,       0,       0,    5843,  595494,       0,1026,540000000
000000000000001d,       1,    1847,  332809,       0,     969,  100834,       0,1034,972000000
000000000000001d,       2,     982,  105562,       0,    1789,  325347,       0,1034,951000000
000000000000001d,fffffffe,       0,       0,       0,    1678,  352701,       0,1034,954000000
0000000000000015,       1,    7967, 1080642,       0,      46,   12912,       0,1035,909000000
0000000000000015,       2,      53,   17562,       0,    7734, 1058396,       0,1035,865000000
0000000000000015,fffffffe,       0,       0,       0,    7315, 1043690,       0,1035,867000000
0000000000000016,       1,    7782, 1074812,       0,       2,     120,       0,1035,827000000
0000000000000016,fffffffe,       0,       0,       0,    7304, 1041804,       0,1035,803000000
000000000000001b,       1,   13540, 1589976,       0,    1487,  128866,       0,1035,44000000
000000000000001b,       2,    1582,  161020,       0,    2642,  546596,       0,1035,45000000
000000000000001b,       3,     713,   31184,       0,   14901, 1729742,       0,1035,58000000
000000000000001b,fffffffe,       0,       0,       0,    2786,  606442,       0,1035,58000000
0000000000000009,       1,    8678, 1126136,       0,     122,   25368,       0,1036,917000000
0000000000000009,       2,      91,   28302,       0,    7911, 1061490,       0,1036,918000000
0000000000000009,fffffffe,       0,       0,       0,    7523, 1056328,       0,1036,888000000
0000000000000018,       1,    1864,  354023,       0,     897,   76492,       0,1035,528000000
0000000000000018,       2,     911,   80998,       0,    1835,  347131,       0,1035,520000000
0000000000000018,fffffffe,       0,       0,       0,    1508,  339445,       0,1035,356000000
000000000000000f,       1,    6032,  611854,       0,     312,   18720,       0,1036,419000000
000000000000000f,fffffffe,       0,       0,       0,    5827,  594042,       0,1036,396000000
000000000000001a,       1,   14388, 2063836,       0,    1469,  126400,       0,1035,98000000
000000000000001a,       2,    1538,  146608,       0,   13490, 1572876,       0,1035,100000000
000000000000001a,fffffffe,       0,       0,       0,    3167,  585989,       0,1035,81000000
0000000000000017,       1,     947,   93592,       0,    1813,  336581,       0,1035,756000000
0000000000000017,       2,    1839,  342447,       0,     933,   88804,       0,1035,583000000
0000000000000017,fffffffe,       0,       0,       0,    1717,  355651,       0,1035,588000000
000000000000001c,       1,    2694,  564380,       0,    1531,  143578,       0,1035,2000000
000000000000001c,       2,    1017,  117250,       0,    1801,  317077,       0,1035,2000000
000000000000001c,fffffffe,       0,       0,       0,    1487,  337999,       0,1035,20000000
0000000000000019,       1,    1882,  363205,       0,     860,   63556,       0,1035,127000000
0000000000000019,       2,    9048, 1689020,       0,      80,    4716,       0,1035,176000000
0000000000000019,fffffffe,       0,       0,       0,    1351,  320751,       0,1035,128000000
000000000000000a,       1,   18551, 2612382,       0,    1245,  120422,       0,1036,859000000
000000000000000a,       2,    1517,  142816,       0,   14336, 2046052,       0,1036,859000000
000000000000000a,       3,     126,   20448,       0,    8995, 1670894,       0,1036,858000000
000000000000000a,fffffffe,       0,       0,       0,    8007, 1610276,       0,1036,792000000
0000000000000013,       1,    8398, 1114370,       0,     456,   27360,       0,1036,206000000
0000000000000013,fffffffe,       0,       0,       0,    7121, 1013684,       0,1036,182000000
0000000000000014,       1,    8556, 1124358,       0,       3,     180,       0,1036,76000000
0000000000000014,fffffffe,       0,       0,       0,    7203, 1020589,       0,1035,932000000
0000000000000012,       1,    8550, 1123406,       0,       5,     300,       0,1036,300000000
0000000000000012,fffffffe,       0,       0,       0,    7210, 1020882,       0,1036,259000000
0000000000000011,       1,    6321,  631210,       0,       2,     120,       0,1036,323000000
0000000000000011,fffffffe,       0,       0,       0,    5831,  595142,       0,1036,325000000
000000000000000e,       1,    6030,  604048,       0,     347,   30126,       0,1036,483000000
000000000000000e,       2,     361,   35478,       0,    5986,  595318,       0,1036,482000000
000000000000000e,fffffffe,       0,       0,       0,    5844,  596104,       0,1036,460000000
0000000000000010,       1,    6317,  623806,       0,      37,   10398,       0,1036,360000000
0000000000000010,       2,      52,   17220,       0,    6274,  615136,       0,1036,382000000
0000000000000010,fffffffe,       0,       0,       0,    5849,  597814,       0,1036,362000000
000000000000000d,       1,    5938,  575726,       0,     455,   60858,       0,1036,522000000
000000000000000d,       2,      89,   28182,       0,    6265,  606022,       0,1036,547000000
000000000000000d,       3,     399,   47910,       0,    5980,  586948,       0,1036,522000000
000000000000000d,fffffffe,       0,       0,       0,    5857,  597334,       0,1036,524000000
000000000000000c,       1,    6390,  600864,       0,     497,   70710,       0,1036,611000000
000000000000000c,       2,     504,   77616,       0,    5893,  559532,       0,1036,610000000
000000000000000c,fffffffe,       0,       0,       0,    5885,  599942,       0,1036,590000000
0000000000000019,       1,    1902,  365935,       0,     860,   63556,       0,1045,176000000
0000000000000019,       2,    9074, 1693802,       0,      80,    4716,       0,1045,225000000
0000000000000019,fffffffe,       0,       0,       0,    1370,  323949,       0,1045,177000000
000000000000000a,       1,   18605, 2617112,       0,    1270,  124862,       0,1046,915000000
000000000000000a,       2,    1538,  145888,       0,   14385, 2050482,       0,1046,915000000
000000000000000a,       3,     127,   20790,       0,    9021, 1675676,       0,1046,914000000
000000000000000a,fffffffe,       0,       0,       0,    8029, 1615100,       0,1046,848000000
000000000000001b,       1,   13589, 1594406,       0,    1503,  130828,       0,1045,93000000
000000000000001b,       2,    1591,  162688,       0,    2653,  548258,       0,1045,94000000
000000000000001b,       3,     721,   31520,       0,   14960, 1736182,       0,1045,107000000
000000000000001b,fffffffe,       0,       0,       0,    2801,  609472,       0,1045,107000000
000000000000001d,       1,    1865,  334855,       0,     971,  101518,       0,1045,22000000
000000000000001d,       2,     984,  106246,       0,    1807,  327393,       0,1045,1000000
000000000000001d,fffffffe,       0,       0,       0,    1693,  355131,       0,1045,4000000
000000000000001c,       1,    2705,  566042,       0,    1539,  144904,       0,1045,47000000
000000000000001c,       2,    1020,  118276,       0,    1819,  319123,       0,1045,47000000
000000000000001c,fffffffe,       0,       0,       0,    1503,  340771,       0,1045,65000000
0000000000000009,       1,    8729, 1130376,       0,     122,   25368,       0,1046,972000000
0000000000000009,       2,      91,   28302,       0,    7916, 1061790,       0,1046,973000000
0000000000000009,fffffffe,       0,       0,       0,    7523, 1056328,       0,1046,943000000
0000000000000015,       1,    7974, 1081626,       0,      46,   12912,       0,1045,964000000
0000000000000015,       2,      54,   17622,       0,    7740, 1058756,       0,1045,920000000
0000000000000015,fffffffe,       0,       0,       0,    7315, 1043690,       0,1045,922000000
0000000000000018,       1,    1883,  356411,       0,     898,   76834,       0,1045,578000000
0000000000000018,       2,     912,   81340,       0,    1854,  349519,       0,1045,570000000
0000000000000018,fffffffe,       0,       0,       0,    1523,  341875,       0,1045,406000000
0000000000000016,       1,    7790, 1075856,       0,       3,     180,       0,1045,882000000
0000000000000016,fffffffe,       0,       0,       0,    7305, 1042146,       0,1045,858000000
000000000000001a,       1,   14437, 2068266,       0,    1487,  128446,       0,1045,165000000
000000000000001a,       2,    1556,  148954,       0,   13539, 1577306,       0,1045,167000000
000000000000001a,fffffffe,       0,       0,       0,    3183,  588761,       0,1045,148000000
000000000000000f,       1,    6077,  617060,       0,     317,   19020,       0,1046,486000000
000000000000000f,fffffffe,       0,       0,       0,    5870,  598832,       0,1046,463000000
0000000000000017,       1,     949,   94276,       0,    1831,  338627,       0,1045,806000000
0000000000000017,       2,    1858,  344835,       0,     935,   89488,       0,1045,633000000
0000000000000017,fffffffe,       0,       0,       0,    1732,  358081,       0,1045,638000000
0000000000000013,       1,    8443, 1118504,       0,     461,   27660,       0,1046,255000000
0000000000000013,fffffffe,       0,       0,       0,    7166, 1017550,       0,1046,231000000
0000000000000011,       1,    6367,  635884,       0,       2,     120,       0,1046,368000000
0000000000000011,fffffffe,       0,       0,       0,    5872,  598980,       0,1046,370000000
0000000000000010,       1,    6362,  628138,       0,      38,   10740,       0,1046,410000000
0000000000000010,       2,      53,   17562,       0,    6319,  619468,       0,1046,432000000
0000000000000010,fffffffe,       0,       0,       0,    5890,  602188,       0,1046,412000000
000000000000000e,       1,    6071,  608422,       0,     353,   30768,       0,1046,531000000
000000000000000e,       2,     367,   36120,       0,    6026,  599618,       0,1046,530000000
000000000000000e,fffffffe,       0,       0,       0,    5885,  600746,       0,1046,508000000
0000000000000012,       1,    8602, 1127452,       0,       5,     300,       0,1046,350000000
0000000000000012,fffffffe,       0,       0,       0,    7251, 1024184,       0,1046,309000000
0000000000000014,       1,    8609, 1128746,       0,       3,     180,       0,1046,143000000
0000000000000014,fffffffe,       0,       0,       0,    7244, 1023891,       0,1045,999000000
000000000000000d,       1,    5981,  579176,       0,     463,   62184,       0,1046,600000000
000000000000000d,       2,      92,   29208,       0,    6310,  610354,       0,1046,625000000
000000000000000d,       3,     407,   49236,       0,    6019,  590638,       0,1046,600000000
000000000000000d,fffffffe,       0,       0,       0,    5898,  601708,       0,1046,602000000
0000000000000003,       1,      74,   11208,       0,    9153, 3537182,       0,360,141000000
0000000000000003,       2,     236,   30524,       0,  624873,49879028,       0,360,141000000
0000000000000003,       3,     306,   37294,       0,    9198, 3572410,       0,360,140000000
0000000000000003,       4,      94,   16356,       0,    9238, 3596860,       0,360,140000000
0000000000000003,       5,   41931,28091652,       0,    3994,  302970,       0,360,140000000
0000000000000003,       6, 2159519,159798646,       0,    5461, 3328900,       0,360,140000000
0000000000000003,fffffffe,       0,       0,       0,    9124, 3603300,       0,360,142000000
0000000000000001,       1,    4078,  421390,       0,    2729,  232500,       0,936,95000000
0000000000000001,       2,    4213,  453866,       0,    2719,  209582,       0,936,95000000
0000000000000001,fffffffe,       0,       0,       0,    5683,  572922,       0,936,62000000
000000000000000c,       1,    6436,  604804,       0,     505,   72036,       0,1046,671000000
000000000000000c,       2,     514,   79626,       0,    5932,  562418,       0,1046,678000000
000000000000000c,fffffffe,       0,       0,       0,    5927,  603854,       0,1046,658000000
000000000000001b,       1,   13664, 1601832,       0,    1529,  135010,       0,1055,65000000
000000000000001b,       2,    1607,  166750,       0,    2671,  551114,       0,1055,66000000
000000000000001b,       3,     730,   31898,       0,   15050, 1747328,       0,1055,79000000
000000000000001b,fffffffe,       0,       0,       0,    2829,  615748,       0,1055,79000000
0000000000000015,       1,    7980, 1082268,       0,      46,   12912,       0,1055,928000000
0000000000000015,       2,      57,   18648,       0,    7745, 1059056,       0,1055,884000000
0000000000000015,fffffffe,       0,       0,       0,    7315, 1043690,       0,1055,886000000
0000000000000017,       1,     953,   95644,       0,    1859,  343193,       0,1055,778000000
0000000000000017,       2,    1884,  349317,       0,     940,   91198,       0,1055,605000000
0000000000000017,fffffffe,       0,       0,       0,    1760,  364057,       0,1055,610000000
0000000000000009,       1,    8801, 1136170,       0,     122,   25368,       0,1056,932000000
0000000000000009,       2,      93,   28986,       0,    7921, 1062090,       0,1056,933000000
0000000000000009,fffffffe,       0,       0,       0,    7523, 1056328,       0,1056,903000000
000000000000001c,       1,    2725,  569582,       0,    1553,  148282,       0,1055,19000000
000000000000001c,       2,    1029,  121354,       0,    1842,  322579,       0,1055,19000000
000000000000001c,fffffffe,       0,       0,       0,    1530,  347005,       0,1055,37000000
0000000000000016,       1,    7797, 1076840,       0,       3,     180,       0,1055,846000000
0000000000000016,fffffffe,       0,       0,       0,    7305, 1042146,       0,1055,822000000
000000000000001a,       1,   14510, 2075008,       0,    1514,  133270,       0,1055,129000000
000000000000001a,       2,    1584,  153820,       0,   13612, 1584048,       0,1055,131000000
000000000000001a,fffffffe,       0,       0,       0,    3210,  594995,       0,1055,112000000
0000000000000018,       1,    1913,  361661,       0,     900,   77518,       0,1055,550000000
0000000000000018,       2,     914,   82024,       0,    1885,  354811,       0,1055,542000000
0000000000000018,fffffffe,       0,       0,       0,    1551,  347551,       0,1055,378000000
000000000000001d,       1,    1891,  339337,       0,     978,  103912,       0,1054,994000000
000000000000001d,       2,     991,  108640,       0,    1831,  331191,       0,1054,973000000
000000000000001d,fffffffe,       0,       0,       0,    1719,  361023,       0,1054,976000000
0000000000000013,       1,    8508, 1123582,       0,     466,   27960,       0,1056,227000000
0000000000000013,fffffffe,       0,       0,       0,    7231, 1022896,       0,1056,203000000
0000000000000019,       1,    1935,  371911,       0,     860,   63556,       0,1055,148000000
0000000000000019,       2,    9106, 1700036,       0,      80,    4716,       0,1055,197000000
0000000000000019,fffffffe,       0,       0,       0,    1394,  328257,       0,1055,149000000
